cust_id,industry,pd,exposure,lgd,lgd_var,correlation,sqrt_correlation,def_point,reporting_date,version
cust94,factor4,0.00535,1,0.5,0,0.18,0.424264069,-2.575829304,06/30/2018,0
cust95,factor4,0.00505,1,0.5,0,0.18,0.424264069,-2.575829304,06/30/2018,0
cust96,factor4,0.0049,1,0.5,0,0.18,0.424264069,-2.575829304,06/30/2018,0
cust1,factor1,0.0206,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust2,factor1,0.0198,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust3,factor1,0.0216,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust4,factor1,0.0214,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust5,factor1,0.0206,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust6,factor1,0.02,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust7,factor1,0.0196,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust8,factor1,0.022,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust9,factor1,0.0198,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust10,factor1,0.0196,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust11,factor1,0.0182,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust12,factor1,0.0196,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust13,factor1,0.00465,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust14,factor1,0.0048,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust15,factor1,0.00495,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust16,factor1,0.0055,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust17,factor1,0.00535,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust18,factor1,0.00485,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust19,factor1,0.0053,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust20,factor1,0.0047,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust21,factor1,0.00545,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust22,factor1,0.005,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust23,factor1,0.0053,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust24,factor1,0.00495,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust25,factor2,0.0208,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust26,factor2,0.0218,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust27,factor2,0.0206,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust28,factor2,0.019,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust29,factor2,0.0188,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust30,factor2,0.0188,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust31,factor2,0.018,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust32,factor2,0.0196,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust33,factor2,0.0204,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust34,factor2,0.0206,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust35,factor2,0.0182,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust36,factor2,0.0194,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust37,factor2,0.00535,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust38,factor2,0.0046,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust39,factor2,0.005,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust40,factor2,0.0051,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust41,factor2,0.0046,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust42,factor2,0.00495,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust43,factor2,0.00515,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust44,factor2,0.00525,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust45,factor2,0.00525,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust46,factor2,0.005,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust47,factor2,0.005,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust48,factor2,0.00475,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust49,factor3,0.0202,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust50,factor3,0.0214,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust51,factor3,0.0196,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust52,factor3,0.019,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust53,factor3,0.0202,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust54,factor3,0.0216,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust55,factor3,0.0206,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust56,factor3,0.0192,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust57,factor3,0.0192,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust58,factor3,0.022,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust59,factor3,0.0194,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust60,factor3,0.0204,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust61,factor3,0.0054,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust62,factor3,0.0055,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust63,factor3,0.0053,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust64,factor3,0.00465,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust65,factor3,0.005,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust66,factor3,0.00505,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust67,factor3,0.0045,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust68,factor3,0.00485,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust69,factor3,0.0051,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust70,factor3,0.0049,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust71,factor3,0.00525,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust72,factor3,0.00545,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust73,factor4,0.0204,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust74,factor4,0.0218,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust75,factor4,0.0208,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust76,factor4,0.0184,25,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust77,factor4,0.0184,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust78,factor4,0.0196,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust79,factor4,0.0212,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust80,factor4,0.0198,5,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust81,factor4,0.0188,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust82,factor4,0.0212,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust83,factor4,0.0182,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust84,factor4,0.019,1,0.5,0,0.18,0.424264069,-2.053748911,09/30/2018,0
cust85,factor4,0.00495,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust86,factor4,0.00475,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust87,factor4,0.005,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust88,factor4,0.0055,25,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust89,factor4,0.00515,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust90,factor4,0.0054,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust91,factor4,0.00485,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust92,factor4,0.00475,5,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust93,factor4,0.005,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust94,factor4,0.00465,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust95,factor4,0.0055,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust96,factor4,0.0054,1,0.5,0,0.18,0.424264069,-2.575829304,09/30/2018,0
cust1,factor1,0.021,25,0.5,0,0.18,0.424264069,-2.053748911,12/31/2018,0
cust2,factor1,0.0182,25,0.5,0,0.18,0.424264069,-2.053748911,12/31/2018,0
cust3,factor1,0.0218,25,0.5,0,0.18,0.424264069,-2.053748911,12/31/2018,0
cust4,factor1,0.0206,25,0.5,0,0.18,0.424264069,-2.053748911,12/31/2018,0
cust5,factor1,0.0192,5,0.5,0,0.18,0.424264069,-2.053748911,12/31/2018,0
cust6,factor1,0.0186,5,0.5,0,0.18,0.424264069,-2.053748911,12/31/2018,0
cust7,factor1,0.0204,5,0.5,0,0.18,0.424264069,-2.053748911,12/31/2018,0
cust8,factor1,0.0214,5,0.5,0,0.18,0.424264069,-2.053748911,12/31/2018,0
cust9,factor1,0.0212,1,0.5,0,0.18,0.424264069,-2.053748911,12/31/2018,0
cust10,factor1,0.022,1,0.5,0,0.18,0.424264069,-2.053748911,12/31/2018,0
cust11,factor1,0.0216,1,0.5,0,0.18,0.424264069,-2.053748911,12/31/2018,0
cust12,factor1,0.0188,1,0.5,0,0.18,0.424264069,-2.053748911,12/31/2018,0
cust13,factor1,0.0046,25,0.5,0,0.18,0.424264069,-2.575829304,12/31/2018,0
cust14,factor1,0.00525,25,0.5,0,0.18,0.424264069,-2.575829304,12/31/2018,0
