18,Normal,2000-01-18,3,18,18,18,36542,TUESDAY,TUE,2000018,2000036542,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36540,17/02/01 02:03,36546,21/05/12 10:20,36539,25/01/14 10:03,36545,05/05/10 09:01,36539,28/10/13 08:13,36545,3,3,4,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-18,18-Jan-2000
19,Normal,2000-01-19,4,19,19,19,36543,WEDNESDAY,WED,2000019,2000036543,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36540,17/02/01 02:03,36546,21/05/12 10:20,36539,25/01/14 10:03,36545,05/05/10 09:01,36539,28/10/13 08:13,36545,3,3,4,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-19,19-Jan-2000
20,Normal,2000-01-20,5,20,20,20,36544,THURSDAY,THU,2000020,2000036544,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36540,17/02/01 02:03,36546,21/05/12 10:20,36539,25/01/14 10:03,36545,05/05/10 09:01,36539,28/10/13 08:13,36545,3,3,4,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-20,20-Jan-2000
21,Normal,2000-01-21,6,21,21,21,36545,FRIDAY,FRI,2000021,2000036545,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36540,17/02/01 02:03,36546,21/05/12 10:20,36539,25/01/14 10:03,36545,05/05/10 09:01,36539,28/10/13 08:13,36545,3,3,4,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-21,21-Jan-2000
22,Normal,2000-01-22,7,22,22,22,36546,SATURDAY,SAT,2000022,2000036546,N,N,Y,N,N,N,N,N,N,02/02/03 04:05,36540,17/02/01 02:03,36546,21/05/12 10:20,36546,25/01/14 10:03,36552,05/05/10 09:01,36546,28/10/13 08:13,36552,4,4,4,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-22,22-Jan-2000
23,Normal,2000-01-23,1,23,23,23,36547,SUNDAY,SUN,2000023,2000036547,N,N,N,N,N,N,N,N,N,02/02/03 04:05,36547,17/02/01 02:03,36553,21/05/12 10:20,36546,25/01/14 10:03,36552,05/05/10 09:01,36546,28/10/13 08:13,36552,4,4,5,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-23,23-Jan-2000
24,Normal,2000-01-24,2,24,24,24,36548,MONDAY,MON,2000024,2000036548,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36547,17/02/01 02:03,36553,21/05/12 10:20,36546,25/01/14 10:03,36552,05/05/10 09:01,36546,28/10/13 08:13,36552,4,4,5,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-24,24-Jan-2000
25,Normal,2000-01-25,3,25,25,25,36549,TUESDAY,TUE,2000025,2000036549,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36547,17/02/01 02:03,36553,21/05/12 10:20,36546,25/01/14 10:03,36552,05/05/10 09:01,36546,28/10/13 08:13,36552,4,4,5,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-25,25-Jan-2000
26,Normal,2000-01-26,4,26,26,26,36550,WEDNESDAY,WED,2000026,2000036550,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36547,17/02/01 02:03,36553,21/05/12 10:20,36546,25/01/14 10:03,36552,05/05/10 09:01,36546,28/10/13 08:13,36552,4,4,5,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-26,26-Jan-2000
27,Normal,2000-01-27,5,27,27,27,36551,THURSDAY,THU,2000027,2000036551,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36547,17/02/01 02:03,36553,21/05/12 10:20,36546,25/01/14 10:03,36552,05/05/10 09:01,36546,28/10/13 08:13,36552,4,4,5,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-27,27-Jan-2000
28,Normal,2000-01-28,6,28,28,28,36552,FRIDAY,FRI,2000028,2000036552,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36547,17/02/01 02:03,36553,21/05/12 10:20,36546,25/01/14 10:03,36552,05/05/10 09:01,36546,28/10/13 08:13,36552,4,4,5,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-28,28-Jan-2000
29,Normal,2000-01-29,7,29,29,29,36553,SATURDAY,SAT,2000029,2000036553,N,N,Y,N,N,N,N,N,N,02/02/03 04:05,36547,17/02/01 02:03,36553,21/05/12 10:20,36553,25/01/14 10:03,36555,05/05/10 09:01,36553,28/10/13 08:13,36559,5,5,5,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-29,29-Jan-2000
30,Normal,2000-01-30,1,30,30,30,36554,SUNDAY,SUN,2000030,2000036554,N,N,N,N,N,N,N,N,N,02/02/03 04:05,36554,17/02/01 02:03,36560,21/05/12 10:20,36553,25/01/14 10:03,36555,05/05/10 09:01,36553,28/10/13 08:13,36559,5,5,6,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-30,30-Jan-2000
31,Normal,2000-01-31,2,31,31,31,36555,MONDAY,MON,2000031,2000036555,Y,N,N,Y,N,N,N,N,N,02/02/03 04:05,36554,17/02/01 02:03,36560,21/05/12 10:20,36553,25/01/14 10:03,36555,05/05/10 09:01,36553,28/10/13 08:13,36559,5,5,6,1,,JANUARY,JAN,,36525,,36555,1,401,,36525,,36615,2000,,36525,,36890,2000-01,2000-01-31,31-Jan-2000
32,Normal,2000-02-01,3,1,32,32,36556,TUESDAY,TUE,2000032,2000036556,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36554,17/02/01 02:03,36560,21/05/12 10:20,36556,25/01/14 10:03,36562,05/05/10 09:01,36553,28/10/13 08:13,36559,1,5,6,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-01,1-Feb-2000
33,Normal,2000-02-02,4,2,33,33,36557,WEDNESDAY,WED,2000033,2000036557,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36554,17/02/01 02:03,36560,21/05/12 10:20,36556,25/01/14 10:03,36562,05/05/10 09:01,36553,28/10/13 08:13,36559,1,5,6,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-02,2-Feb-2000
34,Normal,2000-02-03,5,3,34,34,36558,THURSDAY,THU,2000034,2000036558,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36554,17/02/01 02:03,36560,21/05/12 10:20,36556,25/01/14 10:03,36562,05/05/10 09:01,36553,28/10/13 08:13,36559,1,5,6,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-03,3-Feb-2000
35,Normal,2000-02-04,6,4,35,35,36559,FRIDAY,FRI,2000035,2000036559,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36554,17/02/01 02:03,36560,21/05/12 10:20,36556,25/01/14 10:03,36562,05/05/10 09:01,36553,28/10/13 08:13,36559,1,5,6,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-04,4-Feb-2000
36,Normal,2000-02-05,7,5,36,36,36560,SATURDAY,SAT,2000036,2000036560,N,N,Y,N,N,N,N,N,N,02/02/03 04:05,36554,17/02/01 02:03,36560,21/05/12 10:20,36556,25/01/14 10:03,36562,05/05/10 09:01,36560,28/10/13 08:13,36566,1,6,6,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-05,5-Feb-2000
37,Normal,2000-02-06,1,6,37,37,36561,SUNDAY,SUN,2000037,2000036561,N,N,N,N,N,N,N,N,N,02/02/03 04:05,36561,17/02/01 02:03,36567,21/05/12 10:20,36556,25/01/14 10:03,36562,05/05/10 09:01,36560,28/10/13 08:13,36566,1,6,7,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-06,6-Feb-2000
38,Normal,2000-02-07,2,7,38,38,36562,MONDAY,MON,2000038,2000036562,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36561,17/02/01 02:03,36567,21/05/12 10:20,36556,25/01/14 10:03,36562,05/05/10 09:01,36560,28/10/13 08:13,36566,1,6,7,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-07,7-Feb-2000
39,Normal,2000-02-08,3,8,39,39,36563,TUESDAY,TUE,2000039,2000036563,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36561,17/02/01 02:03,36567,21/05/12 10:20,36563,25/01/14 10:03,36569,05/05/10 09:01,36560,28/10/13 08:13,36566,2,6,7,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-08,8-Feb-2000
40,Normal,2000-02-09,4,9,40,40,36564,WEDNESDAY,WED,2000040,2000036564,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36561,17/02/01 02:03,36567,21/05/12 10:20,36563,25/01/14 10:03,36569,05/05/10 09:01,36560,28/10/13 08:13,36566,2,6,7,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-09,9-Feb-2000
41,Normal,2000-02-10,5,10,41,41,36565,THURSDAY,THU,2000041,2000036565,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36561,17/02/01 02:03,36567,21/05/12 10:20,36563,25/01/14 10:03,36569,05/05/10 09:01,36560,28/10/13 08:13,36566,2,6,7,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-10,10-Feb-2000
42,Normal,2000-02-11,6,11,42,42,36566,FRIDAY,FRI,2000042,2000036566,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36561,17/02/01 02:03,36567,21/05/12 10:20,36563,25/01/14 10:03,36569,05/05/10 09:01,36560,28/10/13 08:13,36566,2,6,7,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-11,11-Feb-2000
43,Normal,2000-02-12,7,12,43,43,36567,SATURDAY,SAT,2000043,2000036567,N,N,Y,N,N,N,N,N,N,02/02/03 04:05,36561,17/02/01 02:03,36567,21/05/12 10:20,36563,25/01/14 10:03,36569,05/05/10 09:01,36567,28/10/13 08:13,36573,2,7,7,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-12,12-Feb-2000
44,Normal,2000-02-13,1,13,44,44,36568,SUNDAY,SUN,2000044,2000036568,N,N,N,N,N,N,N,N,N,02/02/03 04:05,36568,17/02/01 02:03,36574,21/05/12 10:20,36563,25/01/14 10:03,36569,05/05/10 09:01,36567,28/10/13 08:13,36573,2,7,8,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-13,13-Feb-2000
45,Normal,2000-02-14,2,14,45,45,36569,MONDAY,MON,2000045,2000036569,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36568,17/02/01 02:03,36574,21/05/12 10:20,36563,25/01/14 10:03,36569,05/05/10 09:01,36567,28/10/13 08:13,36573,2,7,8,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-14,14-Feb-2000
46,Normal,2000-02-15,3,15,46,46,36570,TUESDAY,TUE,2000046,2000036570,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36568,17/02/01 02:03,36574,21/05/12 10:20,36570,25/01/14 10:03,36576,05/05/10 09:01,36567,28/10/13 08:13,36573,3,7,8,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-15,15-Feb-2000
47,Normal,2000-02-16,4,16,47,47,36571,WEDNESDAY,WED,2000047,2000036571,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36568,17/02/01 02:03,36574,21/05/12 10:20,36570,25/01/14 10:03,36576,05/05/10 09:01,36567,28/10/13 08:13,36573,3,7,8,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-16,16-Feb-2000
48,Normal,2000-02-17,5,17,48,48,36572,THURSDAY,THU,2000048,2000036572,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36568,17/02/01 02:03,36574,21/05/12 10:20,36570,25/01/14 10:03,36576,05/05/10 09:01,36567,28/10/13 08:13,36573,3,7,8,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-17,17-Feb-2000
49,Normal,2000-02-18,6,18,49,49,36573,FRIDAY,FRI,2000049,2000036573,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36568,17/02/01 02:03,36574,21/05/12 10:20,36570,25/01/14 10:03,36576,05/05/10 09:01,36567,28/10/13 08:13,36573,3,7,8,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-18,18-Feb-2000
50,Normal,2000-02-19,7,19,50,50,36574,SATURDAY,SAT,2000050,2000036574,N,N,Y,N,N,N,N,N,N,02/02/03 04:05,36568,17/02/01 02:03,36574,21/05/12 10:20,36570,25/01/14 10:03,36576,05/05/10 09:01,36574,28/10/13 08:13,36580,3,8,8,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-19,19-Feb-2000
51,Normal,2000-02-20,1,20,51,51,36575,SUNDAY,SUN,2000051,2000036575,N,N,N,N,N,N,N,N,N,02/02/03 04:05,36575,17/02/01 02:03,36581,21/05/12 10:20,36570,25/01/14 10:03,36576,05/05/10 09:01,36574,28/10/13 08:13,36580,3,8,9,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-20,20-Feb-2000
52,Normal,2000-02-21,2,21,52,52,36576,MONDAY,MON,2000052,2000036576,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36575,17/02/01 02:03,36581,21/05/12 10:20,36570,25/01/14 10:03,36576,05/05/10 09:01,36574,28/10/13 08:13,36580,3,8,9,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-21,21-Feb-2000
53,Normal,2000-02-22,3,22,53,53,36577,TUESDAY,TUE,2000053,2000036577,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36575,17/02/01 02:03,36581,21/05/12 10:20,36577,25/01/14 10:03,36583,05/05/10 09:01,36574,28/10/13 08:13,36580,4,8,9,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-22,22-Feb-2000
54,Normal,2000-02-23,4,23,54,54,36578,WEDNESDAY,WED,2000054,2000036578,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36575,17/02/01 02:03,36581,21/05/12 10:20,36577,25/01/14 10:03,36583,05/05/10 09:01,36574,28/10/13 08:13,36580,4,8,9,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-23,23-Feb-2000
55,Normal,2000-02-24,5,24,55,55,36579,THURSDAY,THU,2000055,2000036579,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36575,17/02/01 02:03,36581,21/05/12 10:20,36577,25/01/14 10:03,36583,05/05/10 09:01,36574,28/10/13 08:13,36580,4,8,9,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-24,24-Feb-2000
56,Normal,2000-02-25,6,25,56,56,36580,FRIDAY,FRI,2000056,2000036580,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36575,17/02/01 02:03,36581,21/05/12 10:20,36577,25/01/14 10:03,36583,05/05/10 09:01,36574,28/10/13 08:13,36580,4,8,9,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-25,25-Feb-2000
57,Normal,2000-02-26,7,26,57,57,36581,SATURDAY,SAT,2000057,2000036581,N,N,Y,N,N,N,N,N,N,02/02/03 04:05,36575,17/02/01 02:03,36581,21/05/12 10:20,36577,25/01/14 10:03,36583,05/05/10 09:01,36581,28/10/13 08:13,36587,4,9,9,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-26,26-Feb-2000
58,Normal,2000-02-27,1,27,58,58,36582,SUNDAY,SUN,2000058,2000036582,N,N,N,N,N,N,N,N,N,02/02/03 04:05,36582,17/02/01 02:03,36588,21/05/12 10:20,36577,25/01/14 10:03,36583,05/05/10 09:01,36581,28/10/13 08:13,36587,4,9,10,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-27,27-Feb-2000
59,Normal,2000-02-28,2,28,59,59,36583,MONDAY,MON,2000059,2000036583,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36582,17/02/01 02:03,36588,21/05/12 10:20,36577,25/01/14 10:03,36583,05/05/10 09:01,36581,28/10/13 08:13,36587,4,9,10,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-28,28-Feb-2000
60,Normal,2000-02-29,3,29,60,60,36584,TUESDAY,TUE,2000060,2000036584,Y,N,N,Y,N,N,N,N,N,02/02/03 04:05,36582,17/02/01 02:03,36588,21/05/12 10:20,36584,25/01/14 10:03,36584,05/05/10 09:01,36581,28/10/13 08:13,36587,5,9,10,2,,FEBRUARY,FEB,,36556,,36584,1,401,,36525,,36615,2000,,36525,,36890,2000-02,2000-02-29,29-Feb-2000
61,Normal,2000-03-01,4,1,61,61,36585,WEDNESDAY,WED,2000061,2000036585,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36582,17/02/01 02:03,36588,21/05/12 10:20,36585,25/01/14 10:03,36591,05/05/10 09:01,36581,28/10/13 08:13,36587,1,9,10,3,,MARCH,MAR,,36585,,36615,1,401,,36525,,36615,2000,,36525,,36890,2000-03,2000-03-01,1-Mar-2000
62,Normal,2000-03-02,5,2,62,62,36586,THURSDAY,THU,2000062,2000036586,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36582,17/02/01 02:03,36588,21/05/12 10:20,36585,25/01/14 10:03,36591,05/05/10 09:01,36581,28/10/13 08:13,36587,1,9,10,3,,MARCH,MAR,,36585,,36615,1,401,,36525,,36615,2000,,36525,,36890,2000-03,2000-03-02,2-Mar-2000
63,Normal,2000-03-03,6,3,63,63,36587,FRIDAY,FRI,2000063,2000036587,Y,N,N,N,N,N,N,N,N,02/02/03 04:05,36582,17/02/01 02:03,36588,21/05/12 10:20,36585,25/01/14 10:03,36591,05/05/10 09:01,36581,28/10/13 08:13,36587,1,9,10,3,,MARCH,MAR,,36585,,36615,1,401,,36525,,36615,2000,,36525,,36890,2000-03,2000-03-03,3-Mar-2000
64,Normal,2000-03-04,7,4,64,64,36588,SATURDAY,SAT,2000064,2000036588,N,N,Y,N,N,N,N,N,N,02/02/03 04:05,36582,17/02/01 02:03,36588,21/05/12 10:20,36585,25/01/14 10:03,36591,05/05/10 09:01,36588,28/10/13 08:13,36594,1,10,10,3,,MARCH,MAR,,36585,,36615,1,401,,36525,,36615,2000,,36525,,36890,2000-03,2000-03-04,4-Mar-2000
65,Normal,2000-03-05,1,5,65,65,36589,SUNDAY,SUN,2000065,2000036589,N,N,N,N,N,N,N,N,N,02/02/03 04:05,36589,17/02/01 02:03,36595,21/05/12 10:20,36585,25/01/14 10:03,36591,05/05/10 09:01,36588,28/10/13 08:13,36594,1,10,11,3,,MARCH,MAR,,36585,,36615,1,401,,36525,,36615,2000,,36525,,36890,2000-03,2000-03-05,5-Mar-2000
