b129e737-e726-4aa7-80f2-87dd0520df5e,28,10940679,32,15768656,-4,-4827977,22,7578632,38,20354047,-16,-12775415,0,0,0,0,60,60,17528,30914,0,0,40636,25002,0,0,932321,1065782,1067113,1217604,0,0,390738.5357,344483.2727,492770.5,535632.8158,0,319393.8179,330766.7401,0,286215.6835,292494.0073,0,0,0,0,0,0,0,0,0
a2c79605-7cfd-4f19-85b8-3b5d5455dbe7,28,10535102,32,16179718,-4,-5644616,32,15837152,28,13046262,4,2790890,0,0,0,0,60,60,16104,77098,0,0,29457,36677,0,0,1004706,1167903,987610,1176557,0,0,376253.6429,494911,505616.1875,465937.9286,0,347102.4154,292130.7898,0,262730.7675,270062.6143,0,0,0,0,0,0,0,0,0
015ad97a-b484-4905-b08f-60d1b469c224,26,9733113,34,15789914,-8,-6056801,36,16712720,24,12102546,12,4610174,0,0,0,0,60,60,19200,10071,0,0,17117,29382,0,0,981278,932722,940869,993296,0,0,374350.5,464242.2222,464409.2353,504272.75,0,270962.4106,324108.0938,0,293615.3477,296712.7105,0,0,0,0,0,0,0,0,1
1ddd8443-1e42-4365-9be9-bfe85618ff22,32,14378616,28,14821784,4,-443168,34,15488018,26,10789094,8,4698924,0,0,0,0,60,60,9022,98251,0,0,8893,36913,0,0,1183635,992839,1226959,948941,0,0,449331.75,455529.9412,529349.4286,414965.1538,0,304185.0182,277890.1508,0,299447.6245,298500.1404,0,0,0,0,0,0,0,0,0
27e3354a-c3ea-460f-87c0-a63d4ce62985,28,12493608,32,16034267,-4,-3540659,26,14164183,34,15216541,-8,-1052358,0,0,0,0,60,60,116736,72910,0,0,18689,11745,0,0,985193,1029495,961251,1044413,0,0,446200.2857,544776.2692,501070.8438,447545.3235,0,280652.0383,313624.3438,0,326508.0443,274231.719,0,0,0,0,0,0,0,0,0
e5b509c5-bd17-443f-8cf1-abb7194709ac,42,17875798,18,8254441,24,9621357,28,12082963,32,15826736,-4,-3743773,0,5000,1,0,60,60,5000,55292,0,5000,8097,46271,5000,0,1046988,1005553,913113,989729,0,5000,425614.2381,431534.3929,458580.0556,494585.5,0,291898.1727,282786.5451,0,339065.6411,302333.2622,1,0,0,0,0,0,0,5000,1
a734d6d2-eae6-4bf9-aed4-884577037ff0,34,17502514,26,9126931,8,8375583,30,17175191,30,12703057,0,4472134,5000,0,0,1,60,60,25458,5000,5000,0,40561,40289,0,5000,1102146,1110591,951801,969341,5000,0,514779.8235,572506.3667,351035.8077,423435.2333,0,305277.3633,291523.9156,0,291232.8558,235224.1494,0,0,1,0,0,5000,0,0,0
56c10d6a-1107-4afc-982a-1e1c9dad9371,26,10530338,34,13678033,-8,-3147695,40,16472383,20,9785312,20,6687071,0,0,0,0,60,60,22059,75810,0,0,14314,9022,0,0,1067113,979654,957823,1042788,0,0,405013,411809.575,402295.0882,489265.6,0,292153.375,362414.6806,0,295831.205,284023.0442,0,0,0,0,0,0,0,0,1
665f102b-1bb6-4941-ad24-1c6159af8e78,32,12112725,28,12507924,4,-395199,38,17722805,22,10296223,16,7426582,0,0,0,0,60,60,19053,73614,0,0,5480,23955,0,0,987933,954082,1164583,975655,0,0,378522.6563,466389.6053,446711.5714,468010.1364,0,289527.7363,352047.1066,0,280618.5593,304033.4162,0,0,0,0,0,0,0,0,0
5913d4cd-e7ac-438f-9d4c-002d2ab55006,28,11989409,32,14669275,-4,-2679866,30,15154177,30,15340440,0,-186263,0,0,0,0,60,60,65573,24971,0,0,14315,35728,0,0,1021543,1122884,1210724,1142918,0,0,428193.1786,505139.2333,458414.8438,511348,0,293001.9914,296202.5106,0,309033.528,344603.3477,0,0,0,0,0,0,0,0,0
74aa3d07-f8f0-4e18-a465-1a170b3c23bb,32,13510327,28,11928900,4,1581427,38,19343828,22,9970606,16,9373222,0,10000,1,0,60,60,23823,32210,0,10000,5827,10000,10000,0,1034125,1157843,961125,965240,0,10000,422197.7188,509048.1053,426032.1429,453209.3636,0,328266.6289,298642.3812,0,298947.3042,309507.7097,0,0,0,1,10000,0,0,0,0
c2a2de77-b0a8-427c-8b46-305c3253d006,34,16247816,26,12335804,8,3912012,30,13394087,30,12746817,0,647270,0,5000,1,0,60,60,7787,24745,0,5000,38456,5000,5000,0,994032,1168618,932321,991874,0,5000,477876.9412,446469.5667,474454,424893.9,0,334385.9692,301333.2767,0,353063.2078,280898.959,0,0,0,1,5000,0,0,0,0
f7654d18-f50f-4c0a-bcc1-406ee9ca8806,20,9520906,40,19481204,-20,-9960298,36,18184072,24,10931077,12,7252995,0,0,0,0,60,60,36913,39840,0,0,67473,22394,0,0,1147562,1149876,951966,1111985,0,0,476045.3,505113.1111,487030.1,455461.5417,0,268875.2489,336385.8134,0,316606.5387,280086.7648,0,0,0,0,0,0,0,0,1
021d5a3c-bcf8-4c0b-8712-cd33e3c9aa14,26,15493237,34,15208545,-8,284692,26,11548865,34,15052147,-8,-3503282,0,429000,1,0,60,60,47585,12192,0,429000,163009,5571,429000,0,1210724,1197662,1197444,843354,0,429000,595893.7308,444187.1154,447310.1471,442710.2059,0,306984.8318,254183.1984,0,309743.0435,318611.8928,1,0,0,0,0,0,0,429000,1
111d8425-fc79-4ba8-8895-bbaa72795e0f,30,14873877,30,13274427,0,1599450,40,20545459,20,9808468,20,10736991,3000,0,0,1,60,60,38003,3000,3000,0,11023,21711,0,3000,1053041,1217604,1051946,1065491,3000,0,495795.9,513636.475,442480.9,490423.4,0,294854.2802,349855.753,0,326652.8197,319909.3878,0,0,1,0,0,3000,0,0,0
cbb4c067-8997-464e-9bf1-e5313635e38d,34,18042689,26,9040090,8,9002599,34,16663968,26,12022132,8,4641836,0,0,0,0,60,60,8517,52497,0,0,68846,6634,0,0,1010150,1027557,836665,996149,0,0,530667.3235,490116.7059,347695.7692,462389.6923,0,296916.4018,278907.3875,0,275254.1936,250045.3086,0,0,0,0,0,0,0,0,1
a45fc105-f751-4c8d-8a8a-40eb580d2852,26,12993805,34,17308656,-8,-4314851,28,14487030,32,17142219,-4,-2655189,0,0,0,0,60,60,103969,33804,0,0,71094,19200,0,0,985974,988513,977559,1157843,0,0,499761.7308,517393.9286,509078.1176,535694.3438,0,285886.7885,334102.665,0,313813.5574,295860.3767,0,0,0,0,0,0,0,0,1
2f28533c-ddf2-4694-99fc-21ba5101492b,32,13517554,28,11705748,4,1811806,30,15839250,30,17093811,0,-1254561,0,0,0,0,60,60,5781,14910,0,0,24971,7787,0,0,996105,1201712,997357,1168618,0,0,422423.5625,527975,418062.4286,569793.7,0,308086.1422,331049.1211,0,278027.6069,265537.1033,0,0,0,0,0,0,0,0,0
e91ae12d-e3d4-4432-b5df-ffcc9c1f7c25,28,13341622,32,15125508,-4,-1783886,36,15135663,24,12508755,12,2626908,0,0,0,0,60,60,16763,8893,0,0,66062,20042,0,0,969456,1212609,981520,1197662,0,0,476486.5,420435.0833,472672.125,521198.125,0,329700.1605,304163.7625,0,300782.8542,288203.4061,0,0,0,0,0,0,0,0,0
649a3b52-28c3-4a9a-a441-58a59dc77e4c,36,17265803,24,13365635,12,3900168,26,13742104,34,16522783,-8,-2780679,0,0,0,0,60,60,166396,37329,0,0,83303,60632,0,0,974253,1053269,990309,1135174,0,0,479605.6389,528542.4615,556901.4583,485964.2059,0,255849.8144,309800.9382,0,277070.0363,305307.0331,0,0,0,0,0,0,0,0,1
64546fa2-000e-4a6a-a06d-c5b56132fac3,28,14168756,32,15035424,-4,-866668,22,11316383,38,17872197,-16,-6555814,0,0,0,0,60,60,24590,52104,0,0,2979,38003,0,0,986703,1124892,1183635,1060498,0,0,506027,514381.0455,469857,470320.9737,0,386799.6842,258377.8427,0,283841.3906,308553.6412,0,0,0,0,0,0,0,0,0
22589c0d-a8e4-436a-9505-4f1a8e412c29,40,19111575,20,10791117,20,8320458,34,15717593,26,13726880,8,1990713,0,0,0,0,60,60,21347,77479,0,0,25628,17257,0,0,978362,960884,1213990,1026408,0,0,477789.375,462282.1471,539555.85,527956.9231,0,317995.82,301380.4855,0,262715.2166,364020.0509,0,0,0,0,0,0,0,0,0
7fd2433b-f20a-43ca-a9da-e3526023db6f,28,14535546,32,16071679,-4,-1536133,34,20583993,26,13670598,8,6913395,0,0,0,0,60,60,37842,12648,0,0,41919,58139,0,0,995660,1212565,994032,1122884,0,0,519126.6429,605411.5588,502239.9688,525792.2308,0,298703.7768,271392.912,0,290802.242,275869.6323,0,0,0,0,0,0,0,0,0
98ac53da-93e6-45e2-a789-5eb595be2880,28,10238017,32,15383209,-4,-5145192,26,12861322,34,19069543,-8,-6208221,3000,0,0,1,60,60,67963,5827,3000,0,3000,32230,0,3000,980611,1139328,1129560,998149,3000,0,365643.4643,494666.2308,480725.2813,560868.9118,0,313172.1016,294799.9078,0,265721.8734,318597.8241,0,1,0,0,0,0,3000,0,1
8a6123ce-e495-439a-82cb-01d48163bc92,28,13551569,32,12643374,-4,908195,32,14289112,28,14913030,4,-623918,0,10000,1,0,60,60,10000,56452,0,10000,31644,14681,10000,0,949745,1060498,985193,1074492,0,10000,483984.6071,446534.75,395105.4375,532608.2143,0,323036.59,334098.661,0,253004.6196,287824.9152,1,0,0,0,0,0,0,10000,0
232d9c84-05ec-4d39-8b27-3111c80cb9cb,38,18742468,22,11637246,16,7105222,38,19496773,22,12355435,16,7141338,0,0,0,0,60,60,15175,45275,0,0,22686,35263,0,0,1053353,1176557,929252,1124892,0,0,493222.8421,513072.9737,528965.7273,561610.6818,0,290319.6039,337105.3191,0,287806.5578,288173.5984,0,0,0,0,0,0,0,0,1
017fe820-c8ef-4ba4-853e-cf8dfddce691,30,13733565,30,15449062,0,-1715497,30,15263977,30,14702962,0,561015,0,0,0,0,60,60,6634,25628,0,0,77098,33620,0,0,957823,1111985,995660,1070323,0,0,457785.5,508799.2333,514968.7333,490098.7333,0,298864.8496,301266.9442,0,250789.1578,249663.4946,0,0,0,0,0,0,0,0,1
b1f344f7-1965-4634-978c-2070e84da9fe,20,9266544,40,18818988,-20,-9552444,28,14248545,32,18284398,-4,-4035853,0,0,0,0,60,60,14723,8808,0,0,89357,8517,0,0,911154,1074492,1053041,970248,0,0,463327.2,508876.6071,470474.7,571387.4375,0,338442.7142,301208.3234,0,274600.4142,323076.1059,0,0,0,0,0,0,0,0,1
cb256449-799a-48ef-b878-a2aec4e10fc2,26,8756625,34,18884607,-8,-10127982,32,18067416,28,15636213,4,2431203,0,0,0,0,60,60,30483,48044,0,0,30103,5781,0,0,969464,1228607,998587,1195588,0,0,336793.2692,564606.75,555429.6176,558436.1786,0,343865.8304,325509.0984,0,261614.7045,275901.8497,0,0,0,0,0,0,0,0,0
c0cd57ff-7634-48a1-8f41-40f3134310e9,34,18760686,26,12539845,8,6220841,26,11378702,34,12992112,-8,-1613410,10000,429000,1,1,60,60,23045,31644,10000,429000,10000,13768,429000,10000,1079400,977826,987933,944714,10000,429000,551784.8824,437642.3846,482301.7308,382120.9412,0,310889.616,263607.321,0,346360.4301,316483.1434,0,1,0,1,429000,0,10000,0,0
094cc1c8-0c92-40cc-b20a-d461477e5c91,26,11868831,34,16956887,-8,-5088056,26,13246563,34,14291633,-8,-1045070,0,0,0,0,60,60,12051,5480,0,0,12010,18266,0,0,1226959,962031,1043928,946997,0,0,456493.5,509483.1923,498731.9706,420342.1471,0,296409.9157,269367.4877,0,309487.945,313768.5737,0,0,0,0,0,0,0,0,1
02cab34a-d097-43cd-b59f-2995d0f2c330,32,17714457,28,12040618,4,5673839,30,14115342,30,14848812,0,-733470,0,0,0,0,60,60,95490,6345,0,0,48617,23045,0,0,1043928,1195588,1053353,1048829,0,0,553576.7813,470511.4,430022.0714,494960.4,0,302669.8257,327384.4355,0,312500.3123,341069.696,0,0,0,0,0,0,0,0,0
1f718fd7-061a-4333-b779-87a96ad2e420,32,13635757,28,12995750,4,640007,32,16505381,28,13569928,4,2935453,0,0,0,0,60,60,31379,6386,0,0,10586,45603,0,0,981520,960065,1010150,957705,0,0,426117.4063,515793.1563,464133.9286,484640.2857,0,289573.7257,306606.261,0,309965.9171,281048.1288,0,0,0,0,0,0,0,0,0
392b17ad-474b-489e-92a7-ced2bd6a9e8f,26,12519876,34,15889870,-8,-3369994,22,9464712,38,20805386,-16,-11340674,0,0,0,0,60,60,44094,22543,0,0,30438,55815,0,0,968367,986674,998062,977826,0,0,481533.6923,430214.1818,467349.1176,547510.1579,0,316123.6572,315314.1542,0,268971.0754,313745.5832,0,0,0,0,0,0,0,0,1
5ee246c3-b674-422d-a201-cc1c0d26d466,36,12797813,24,9626593,12,3171220,26,13537936,34,19651992,-8,-6114056,0,0,0,0,60,60,17995,40636,0,0,67025,16745,0,0,1051946,1198418,1034125,1151311,0,0,355494.8056,520689.8462,401108.0417,577999.7647,0,373945.7604,295097.248,0,275213.9848,304191.757,0,0,0,0,0,0,0,0,0
054e71d3-e00c-418a-9467-7191a7d99cff,32,15378566,28,13103525,4,2275041,20,9707228,40,15800449,-20,-6093221,0,0,0,0,60,60,42371,2979,0,0,39840,21347,0,0,978779,970302,987412,995114,0,0,480580.1875,485361.4,467983.0357,395011.225,0,293846.9048,286151.9214,0,296113.9328,298784.3051,0,0,0,0,0,0,0,0,1
825f77bf-2028-483f-8c35-7b7e5528401b,24,13539368,36,14745615,-12,-1206247,22,11214239,38,19528863,-16,-8314624,10000,0,0,1,60,60,58438,10000,10000,0,65374,14723,0,10000,1040887,1141735,1021543,1201712,10000,0,564140.3333,509738.1364,409600.4167,513917.4474,0,335104.4693,329723.9971,0,316436.6844,291279.917,0,0,1,0,0,10000,0,0,0
85149f70-fe42-4b75-bebb-e89955fe94dc,16,6088091,44,16212946,-28,-10124855,30,16242105,30,14232812,0,2009293,0,3000,1,0,60,60,3000,8830,0,3000,6345,17528,3000,0,968723,1065491,932271,1097339,0,3000,380505.6875,541403.5,368476.0455,474427.0667,0,301963.5991,326907.4128,0,352510.662,263861.6543,1,0,0,0,0,0,0,3000,0
e9b27800-b0bd-4a6f-8d8e-3addec12d3ef,30,12371983,30,12644511,0,-272528,40,21901145,20,8441742,20,13459403,0,0,0,0,60,60,19924,14314,0,0,51103,16636,0,0,996149,1029529,1147562,919302,0,0,412399.4333,547528.625,421483.7,422087.1,0,307058.4805,323781.0547,0,288395.4035,324207.1703,0,0,0,0,0,0,0,0,0
bddf9931-252d-41b5-95f6-5ece72286d02,32,18622954,28,14655397,4,3967557,32,18052989,28,14435104,4,3617885,0,0,0,0,60,60,30385,22686,0,0,19694,8380,0,0,1213990,1097339,1132278,996563,0,0,581967.3125,564155.9063,523407.0357,515539.4286,0,289238.6874,302354.0076,0,335131.9388,334128.7464,0,0,0,0,0,0,0,0,1
