cust_id,industry,pd,exposure,lgd,lgd_var,correlation,sqrt_correlation,def_point,reporting_date,version
cust48,factor2,0.2553,882,0.55,0,0.18,0.424264069,-0.65790372,03/31/2018,0
cust49,factor3,0.0214,701,0.56,0,0.18,0.424264069,-2.025656474,03/31/2018,0
cust50,factor3,0.4126,313,0.22,0,0.18,0.424264069,-0.220861854,03/31/2018,0
cust51,factor3,0.0261,480,0.25,0,0.18,0.424264069,-1.941480685,03/31/2018,0
cust52,factor3,0.2091,821,0.78,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust53,factor3,0.366,338,0.27,0,0.18,0.424264069,-0.342466301,03/31/2018,0
cust54,factor3,0.4295,560,0.64,0,0.18,0.424264069,-0.177647269,03/31/2018,0
cust55,factor3,0.0374,619,0.74,0,0.18,0.424264069,-1.781688765,03/31/2018,0
cust56,factor3,0.1518,924,0.73,0,0.18,0.424264069,-1.028743974,03/31/2018,0
cust57,factor3,0.0143,821,0.31,0,0.18,0.424264069,-2.188956526,03/31/2018,0
cust58,factor3,0.0495,199,0.33,0,0.18,0.424264069,-1.649721064,03/31/2018,0
cust59,factor3,0.0655,814,0.37,0,0.18,0.424264069,-1.510170202,03/31/2018,0
cust60,factor3,0.0833,853,0.83,0,0.18,0.424264069,-1.38321158,03/31/2018,0
cust61,factor3,0.0232,527,0.66,0,0.18,0.424264069,-1.991736288,03/31/2018,0
cust62,factor3,0.0903,36,0.46,0,0.18,0.424264069,-1.33890992,03/31/2018,0
cust63,factor3,0.1346,524,0.33,0,0.18,0.424264069,-1.104906744,03/31/2018,0
cust64,factor3,0.0319,235,0.26,0,0.18,0.424264069,-1.853574909,03/31/2018,0
cust65,factor3,0.0113,754,0.48,0,0.18,0.424264069,-2.280129653,03/31/2018,0
cust66,factor3,0.0283,901,0.61,0,0.18,0.424264069,-1.906387109,03/31/2018,0
cust67,factor3,0.0867,670,0.82,0,0.18,0.424264069,-1.361359843,03/31/2018,0
cust68,factor3,0.0903,325,0.1,0,0.18,0.424264069,-1.33890992,03/31/2018,0
cust69,factor3,0.0272,293,0.47,0,0.18,0.424264069,-1.923637796,03/31/2018,0
cust70,factor3,0.3246,161,0.12,0,0.18,0.424264069,-0.454873846,03/31/2018,0
cust71,factor3,0.3809,118,0.28,0,0.18,0.424264069,-0.303117917,03/31/2018,0
cust72,factor3,0.0939,527,0.41,0,0.18,0.424264069,-1.317115238,03/31/2018,0
cust73,factor4,0.3246,190,0.16,0,0.18,0.424264069,-0.454873846,03/31/2018,0
cust74,factor4,0.0205,431,0.8,0,0.18,0.424264069,-2.043530007,03/31/2018,0
cust75,factor4,0.0903,975,0.57,0,0.18,0.424264069,-1.33890992,03/31/2018,0
cust76,factor4,0.0332,818,0.51,0,0.18,0.424264069,-1.835713772,03/31/2018,0
cust77,factor4,0.1401,332,0.17,0,0.18,0.424264069,-1.079870166,03/31/2018,0
cust78,factor4,0.0205,714,0.2,0,0.18,0.424264069,-2.043530007,03/31/2018,0
cust79,factor4,0.0439,408,0.41,0,0.18,0.424264069,-1.707118657,03/31/2018,0
cust80,factor4,0.0272,374,0.83,0,0.18,0.424264069,-1.923637796,03/31/2018,0
cust81,factor4,0.0162,785,0.26,0,0.18,0.424264069,-2.139440622,03/31/2018,0
cust82,factor4,0.0272,246,0.63,0,0.18,0.424264069,-1.923637796,03/31/2018,0
cust83,factor4,0.063,231,0.4,0,0.18,0.424264069,-1.530067588,03/31/2018,0
cust84,factor4,0.2265,16,0.48,0,0.18,0.424264069,-0.750422972,03/31/2018,0
cust85,factor4,0.0581,394,0.44,0,0.18,0.424264069,-1.570925305,03/31/2018,0
cust86,factor4,0.0682,656,0.88,0,0.18,0.424264069,-1.489331868,03/31/2018,0
cust87,factor4,0.0833,512,0.56,0,0.18,0.424264069,-1.38321158,03/31/2018,0
cust88,factor4,0.0739,243,0.81,0,0.18,0.424264069,-1.447346149,03/31/2018,0
cust89,factor4,0.2879,964,0.41,0,0.18,0.424264069,-0.559530092,03/31/2018,0
cust90,factor4,0.4126,487,0.44,0,0.18,0.424264069,-0.220861854,03/31/2018,0
cust91,factor4,0.0168,800,0.36,0,0.18,0.424264069,-2.124839591,03/31/2018,0
cust92,factor4,0.071,621,0.8,0,0.18,0.424264069,-1.468383798,03/31/2018,0
cust93,factor4,0.2658,264,0.43,0,0.18,0.424264069,-0.62556546,03/31/2018,0
cust94,factor4,0.0272,525,0.65,0,0.18,0.424264069,-1.923637796,03/31/2018,0
cust95,factor4,0.0939,196,0.68,0,0.18,0.424264069,-1.317115238,03/31/2018,0
cust96,factor4,0.1059,725,0.76,0,0.18,0.424264069,-1.248631187,03/31/2018,0
cust97,factor1,0.0138,982,0.76,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust98,factor1,0.0104,231,0.18,0,0.18,0.424264069,-2.311595226,03/31/2018,0
cust99,factor1,0.0516,921,0.38,0,0.18,0.424264069,-1.62953411,03/31/2018,0
cust100,factor1,0.0122,321,0.54,0,0.18,0.424264069,-2.250771713,03/31/2018,0
cust101,factor1,0.4126,127,0.66,0,0.18,0.424264069,-0.220861854,03/31/2018,0
cust102,factor1,0.1243,586,0.72,0,0.18,0.424264069,-1.153756531,03/31/2018,0
cust103,factor1,0.2009,394,0.13,0,0.18,0.424264069,-0.838410846,03/31/2018,0
cust104,factor1,0.4126,126,0.77,0,0.18,0.424264069,-0.220861854,03/31/2018,0
cust105,factor1,0.1712,787,0.61,0,0.18,0.424264069,-0.949433852,03/31/2018,0
cust106,factor1,0.0374,731,0.37,0,0.18,0.424264069,-1.781688765,03/31/2018,0
cust107,factor1,0.1401,481,0.86,0,0.18,0.424264069,-1.079870166,03/31/2018,0
cust108,factor1,0.039,800,0.5,0,0.18,0.424264069,-1.762410298,03/31/2018,0
cust109,factor1,0.0495,78,0.64,0,0.18,0.424264069,-1.649721064,03/31/2018,0
cust110,factor1,0.0516,406,0.43,0,0.18,0.424264069,-1.62953411,03/31/2018,0
cust111,factor1,0.0117,695,0.66,0,0.18,0.424264069,-2.266840026,03/31/2018,0
cust112,factor1,0.0223,315,0.1,0,0.18,0.424264069,-2.008407562,03/31/2018,0
cust113,factor1,0.2996,361,0.32,0,0.18,0.424264069,-0.525551302,03/31/2018,0
cust114,factor1,0.2996,122,0.24,0,0.18,0.424264069,-0.525551302,03/31/2018,0
cust115,factor1,0.0138,346,0.18,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust116,factor1,0.2009,533,0.47,0,0.18,0.424264069,-0.838410846,03/31/2018,0
cust117,factor1,0.0138,584,0.43,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust118,factor1,0.4653,206,0.42,0,0.18,0.424264069,-0.087089967,03/31/2018,0
cust119,factor1,0.1346,924,0.72,0,0.18,0.424264069,-1.104906744,03/31/2018,0
cust120,factor1,0.366,991,0.46,0,0.18,0.424264069,-0.342466301,03/31/2018,0
cust121,factor2,0.0251,856,0.5,0,0.18,0.424264069,-1.958255838,03/31/2018,0
cust122,factor2,0.0939,820,0.49,0,0.18,0.424264069,-1.317115238,03/31/2018,0
cust123,factor2,0.0558,325,0.77,0,0.18,0.424264069,-1.591042551,03/31/2018,0
cust124,factor2,0.1346,668,0.48,0,0.18,0.424264069,-1.104906744,03/31/2018,0
cust125,factor2,0.504,16,0.36,0,0.18,0.424264069,0.010026681,03/31/2018,0
cust126,factor2,0.0457,403,0.25,0,0.18,0.424264069,-1.688058499,03/31/2018,0
cust127,factor2,0.0132,406,0.61,0,0.18,0.424264069,-2.220276561,03/31/2018,0
cust128,factor2,0.0155,866,0.68,0,0.18,0.424264069,-2.157072704,03/31/2018,0
cust129,factor2,0.0283,365,0.76,0,0.18,0.424264069,-1.906387109,03/31/2018,0
cust130,factor2,0.2009,411,0.24,0,0.18,0.424264069,-0.838410846,03/31/2018,0
cust131,factor2,0.2766,933,0.4,0,0.18,0.424264069,-0.592971837,03/31/2018,0
cust132,factor2,0.2766,991,0.26,0,0.18,0.424264069,-0.592971837,03/31/2018,0
cust133,factor2,0.019,44,0.55,0,0.18,0.424264069,-2.074854734,03/31/2018,0
cust134,factor2,0.0516,917,0.31,0,0.18,0.424264069,-1.62953411,03/31/2018,0
cust135,factor2,0.0476,226,0.88,0,0.18,0.424264069,-1.668583253,03/31/2018,0
cust136,factor2,0.4295,269,0.84,0,0.18,0.424264069,-0.177647269,03/31/2018,0
cust137,factor2,0.1644,237,0.13,0,0.18,0.424264069,-0.976533813,03/31/2018,0
cust138,factor2,0.3378,466,0.79,0,0.18,0.424264069,-0.41847481,03/31/2018,0
cust139,factor2,0.0516,428,0.8,0,0.18,0.424264069,-1.62953411,03/31/2018,0
cust140,factor2,0.2453,743,0.85,0,0.18,0.424264069,-0.689354832,03/31/2018,0
cust141,factor2,0.3809,703,0.87,0,0.18,0.424264069,-0.303117917,03/31/2018,0
cust142,factor2,0.0346,489,0.49,0,0.18,0.424264069,-1.817111776,03/31/2018,0
cust143,factor2,0.019,238,0.72,0,0.18,0.424264069,-2.074854734,03/31/2018,0
cust144,factor2,0.0232,687,0.2,0,0.18,0.424264069,-1.991736288,03/31/2018,0
cust145,factor3,0.2879,188,0.33,0,0.18,0.424264069,-0.559530092,03/31/2018,0
cust146,factor3,0.4842,424,0.23,0,0.18,0.424264069,-0.039615086,03/31/2018,0
cust147,factor3,0.1781,23,0.64,0,0.18,0.424264069,-0.922630108,03/31/2018,0
cust148,factor3,0.1294,670,0.14,0,0.18,0.424264069,-1.129231948,03/31/2018,0
cust149,factor3,0.0655,324,0.6,0,0.18,0.424264069,-1.510170202,03/31/2018,0
cust150,factor3,0.0833,17,0.77,0,0.18,0.424264069,-1.38321158,03/31/2018,0
cust151,factor3,0.0903,472,0.39,0,0.18,0.424264069,-1.33890992,03/31/2018,0
cust152,factor3,0.366,186,0.3,0,0.18,0.424264069,-0.342466301,03/31/2018,0
cust153,factor3,0.071,492,0.72,0,0.18,0.424264069,-1.468383798,03/31/2018,0
cust154,factor3,0.2091,18,0.22,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust155,factor3,0.4126,13,0.66,0,0.18,0.424264069,-0.220861854,03/31/2018,0
cust156,factor3,0.2091,758,0.78,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust157,factor3,0.0581,64,0.11,0,0.18,0.424264069,-1.570925305,03/31/2018,0
cust158,factor3,0.063,54,0.7,0,0.18,0.424264069,-1.530067588,03/31/2018,0
cust159,factor3,0.3965,837,0.64,0,0.18,0.424264069,-0.262416958,03/31/2018,0
cust160,factor3,0.0939,932,0.78,0,0.18,0.424264069,-1.317115238,03/31/2018,0
cust161,factor3,0.3246,412,0.44,0,0.18,0.424264069,-0.454873846,03/31/2018,0
cust162,factor3,0.0739,707,0.48,0,0.18,0.424264069,-1.447346149,03/31/2018,0
cust163,factor3,0.3965,255,0.19,0,0.18,0.424264069,-0.262416958,03/31/2018,0
cust164,factor3,0.0978,47,0.51,0,0.18,0.424264069,-1.294189421,03/31/2018,0
cust165,factor3,0.0117,615,0.76,0,0.18,0.424264069,-2.266840026,03/31/2018,0
cust166,factor3,0.0162,867,0.78,0,0.18,0.424264069,-2.139440622,03/31/2018,0
cust167,factor3,0.1194,337,0.85,0,0.18,0.424264069,-1.177991487,03/31/2018,0
cust168,factor3,0.0306,53,0.87,0,0.18,0.424264069,-1.872047733,03/31/2018,0
cust169,factor4,0.0558,468,0.62,0,0.18,0.424264069,-1.591042551,03/31/2018,0
cust170,factor4,0.3809,57,0.73,0,0.18,0.424264069,-0.303117917,03/31/2018,0
cust171,factor4,0.0978,206,0.5,0,0.18,0.424264069,-1.294189421,03/31/2018,0
cust172,factor4,0.3965,966,0.19,0,0.18,0.424264069,-0.262416958,03/31/2018,0
cust173,factor4,0.2453,234,0.74,0,0.18,0.424264069,-0.689354832,03/31/2018,0
cust174,factor4,0.0294,922,0.32,0,0.18,0.424264069,-1.889685758,03/31/2018,0
cust175,factor4,0.0457,137,0.27,0,0.18,0.424264069,-1.688058499,03/31/2018,0
cust176,factor4,0.1781,914,0.5,0,0.18,0.424264069,-0.922630108,03/31/2018,0
cust177,factor4,0.0294,188,0.67,0,0.18,0.424264069,-1.889685758,03/31/2018,0
cust178,factor4,0.3516,851,0.4,0,0.18,0.424264069,-0.381004378,03/31/2018,0
cust179,factor4,0.019,863,0.71,0,0.18,0.424264069,-2.074854734,03/31/2018,0
cust180,factor4,0.0406,502,0.87,0,0.18,0.424264069,-1.743765435,03/31/2018,0
cust181,factor4,0.3965,887,0.69,0,0.18,0.424264069,-0.262416958,03/31/2018,0
cust182,factor4,0.0739,730,0.57,0,0.18,0.424264069,-1.447346149,03/31/2018,0
cust183,factor4,0.2091,354,0.58,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust184,factor4,0.158,996,0.11,0,0.18,0.424264069,-1.002711665,03/31/2018,0
cust185,factor4,0.0127,405,0.27,0,0.18,0.424264069,-2.235264336,03/31/2018,0
cust186,factor4,0.0232,377,0.17,0,0.18,0.424264069,-1.991736288,03/31/2018,0
cust187,factor4,0.0306,176,0.68,0,0.18,0.424264069,-1.872047733,03/31/2018,0
cust188,factor4,0.0939,600,0.73,0,0.18,0.424264069,-1.317115238,03/31/2018,0
cust189,factor4,0.019,388,0.53,0,0.18,0.424264069,-2.074854734,03/31/2018,0
cust190,factor4,0.0117,25,0.63,0,0.18,0.424264069,-2.266840026,03/31/2018,0
cust191,factor4,0.0214,785,0.13,0,0.18,0.424264069,-2.025656474,03/31/2018,0
cust192,factor4,0.0127,224,0.61,0,0.18,0.424264069,-2.235264336,03/31/2018,0
cust193,factor1,0.546,13,0.58,0,0.18,0.424264069,0.115561597,03/31/2018,0
cust194,factor1,0.0182,488,0.87,0,0.18,0.424264069,-2.092430755,03/31/2018,0
cust195,factor1,0.0132,646,0.18,0,0.18,0.424264069,-2.220276561,03/31/2018,0
cust196,factor1,0.0319,747,0.45,0,0.18,0.424264069,-1.853574909,03/31/2018,0
cust197,factor1,0.2658,487,0.59,0,0.18,0.424264069,-0.62556546,03/31/2018,0
cust198,factor1,0.0182,901,0.43,0,0.18,0.424264069,-2.092430755,03/31/2018,0
cust199,factor1,0.1854,337,0.84,0,0.18,0.424264069,-0.894975846,03/31/2018,0
cust200,factor1,0.0205,556,0.73,0,0.18,0.424264069,-2.043530007,03/31/2018,0
cust201,factor1,0.0223,614,0.66,0,0.18,0.424264069,-2.008407562,03/31/2018,0
cust202,factor1,0.0476,332,0.52,0,0.18,0.424264069,-1.668583253,03/31/2018,0
cust203,factor1,0.0581,127,0.8,0,0.18,0.424264069,-1.570925305,03/31/2018,0
cust204,factor1,0.1018,631,0.62,0,0.18,0.424264069,-1.271361704,03/31/2018,0
cust205,factor1,0.0346,513,0.4,0,0.18,0.424264069,-1.817111776,03/31/2018,0
cust206,factor1,0.0769,589,0.49,0,0.18,0.424264069,-1.426236802,03/31/2018,0
cust207,factor1,0.0232,901,0.31,0,0.18,0.424264069,-1.991736288,03/31/2018,0
cust208,factor1,0.0182,830,0.84,0,0.18,0.424264069,-2.092430755,03/31/2018,0
cust209,factor1,0.2091,560,0.3,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust210,factor1,0.2766,328,0.74,0,0.18,0.424264069,-0.592971837,03/31/2018,0
cust211,factor1,0.2553,495,0.23,0,0.18,0.424264069,-0.65790372,03/31/2018,0
cust212,factor1,0.0143,436,0.85,0,0.18,0.424264069,-2.188956526,03/31/2018,0
cust213,factor1,0.0138,620,0.89,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust214,factor1,0.063,189,0.11,0,0.18,0.424264069,-1.530067588,03/31/2018,0
cust215,factor1,0.0476,755,0.73,0,0.18,0.424264069,-1.668583253,03/31/2018,0
cust216,factor1,0.0939,299,0.54,0,0.18,0.424264069,-1.317115238,03/31/2018,0
cust217,factor2,0.158,861,0.26,0,0.18,0.424264069,-1.002711665,03/31/2018,0
cust218,factor2,0.5246,809,0.13,0,0.18,0.424264069,0.061702185,03/31/2018,0
cust219,factor2,0.4842,595,0.81,0,0.18,0.424264069,-0.039615086,03/31/2018,0
cust220,factor2,0.3516,597,0.8,0,0.18,0.424264069,-0.381004378,03/31/2018,0
cust221,factor2,0.0978,492,0.45,0,0.18,0.424264069,-1.294189421,03/31/2018,0
cust222,factor2,0.0319,234,0.18,0,0.18,0.424264069,-1.853574909,03/31/2018,0
cust223,factor2,0.0232,138,0.2,0,0.18,0.424264069,-1.991736288,03/31/2018,0
cust224,factor2,0.0605,697,0.59,0,0.18,0.424264069,-1.550589875,03/31/2018,0
cust225,factor2,0.0108,130,0.42,0,0.18,0.424264069,-2.297329152,03/31/2018,0
cust226,factor2,0.1346,884,0.32,0,0.18,0.424264069,-1.104906744,03/31/2018,0
cust227,factor2,0.0769,498,0.21,0,0.18,0.424264069,-1.426236802,03/31/2018,0
cust228,factor2,0.3516,977,0.89,0,0.18,0.424264069,-0.381004378,03/31/2018,0
cust229,factor2,0.1459,718,0.32,0,0.18,0.424264069,-1.054181125,03/31/2018,0
cust230,factor2,0.0223,104,0.16,0,0.18,0.424264069,-2.008407562,03/31/2018,0
cust231,factor2,0.0939,143,0.15,0,0.18,0.424264069,-1.317115238,03/31/2018,0
cust232,factor2,0.0867,516,0.39,0,0.18,0.424264069,-1.361359843,03/31/2018,0
cust233,factor2,0.3119,839,0.61,0,0.18,0.424264069,-0.490471913,03/31/2018,0
cust234,factor2,0.1243,28,0.53,0,0.18,0.424264069,-1.153756531,03/31/2018,0
cust235,factor2,0.0306,335,0.22,0,0.18,0.424264069,-1.872047733,03/31/2018,0
cust236,factor2,0.0294,908,0.59,0,0.18,0.424264069,-1.889685758,03/31/2018,0
cust237,factor2,0.0682,869,0.33,0,0.18,0.424264069,-1.489331868,03/31/2018,0
cust238,factor2,0.0168,478,0.68,0,0.18,0.424264069,-2.124839591,03/31/2018,0
cust239,factor2,0.1854,479,0.22,0,0.18,0.424264069,-0.894975846,03/31/2018,0
cust240,factor2,0.0223,126,0.28,0,0.18,0.424264069,-2.008407562,03/31/2018,0
cust241,factor3,0.0306,917,0.64,0,0.18,0.424264069,-1.872047733,03/31/2018,0
cust242,factor3,0.158,757,0.12,0,0.18,0.424264069,-1.002711665,03/31/2018,0
cust243,factor3,0.0495,477,0.67,0,0.18,0.424264069,-1.649721064,03/31/2018,0
cust244,factor3,0.0306,313,0.18,0,0.18,0.424264069,-1.872047733,03/31/2018,0
cust245,factor3,0.0104,12,0.22,0,0.18,0.424264069,-2.311595226,03/31/2018,0
cust246,factor3,0.4295,424,0.84,0,0.18,0.424264069,-0.177647269,03/31/2018,0
cust247,factor3,0.0283,916,0.77,0,0.18,0.424264069,-1.906387109,03/31/2018,0
cust248,factor3,0.0149,205,0.52,0,0.18,0.424264069,-2.172738558,03/31/2018,0
cust249,factor3,0.039,591,0.19,0,0.18,0.424264069,-1.762410298,03/31/2018,0
cust250,factor3,0.0251,674,0.13,0,0.18,0.424264069,-1.958255838,03/31/2018,0
cust251,factor3,0.0162,136,0.65,0,0.18,0.424264069,-2.139440622,03/31/2018,0
cust252,factor3,0.1018,278,0.34,0,0.18,0.424264069,-1.271361704,03/31/2018,0
cust253,factor3,0.0162,780,0.47,0,0.18,0.424264069,-2.139440622,03/31/2018,0
cust254,factor3,0.1854,187,0.36,0,0.18,0.424264069,-0.894975846,03/31/2018,0
cust255,factor3,0.3378,101,0.39,0,0.18,0.424264069,-0.41847481,03/31/2018,0
cust256,factor3,0.0605,784,0.71,0,0.18,0.424264069,-1.550589875,03/31/2018,0
cust257,factor3,0.4653,898,0.56,0,0.18,0.424264069,-0.087089967,03/31/2018,0
cust258,factor3,0.0127,895,0.67,0,0.18,0.424264069,-2.235264336,03/31/2018,0
cust259,factor3,0.1401,841,0.5,0,0.18,0.424264069,-1.079870166,03/31/2018,0
cust260,factor3,0.3516,346,0.22,0,0.18,0.424264069,-0.381004378,03/31/2018,0
cust261,factor3,0.1781,443,0.15,0,0.18,0.424264069,-0.922630108,03/31/2018,0
cust262,factor3,0.0406,534,0.62,0,0.18,0.424264069,-1.743765435,03/31/2018,0
cust263,factor3,0.0558,129,0.6,0,0.18,0.424264069,-1.591042551,03/31/2018,0
cust264,factor3,0.0205,753,0.56,0,0.18,0.424264069,-2.043530007,03/31/2018,0
cust265,factor4,0.3809,110,0.45,0,0.18,0.424264069,-0.303117917,03/31/2018,0
cust266,factor4,0.5246,942,0.75,0,0.18,0.424264069,0.061702185,03/31/2018,0
cust267,factor4,0.2996,220,0.49,0,0.18,0.424264069,-0.525551302,03/31/2018,0
cust268,factor4,0.0439,797,0.6,0,0.18,0.424264069,-1.707118657,03/31/2018,0
cust269,factor4,0.036,857,0.23,0,0.18,0.424264069,-1.799118107,03/31/2018,0
cust270,factor4,0.2091,114,0.52,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust271,factor4,0.0272,806,0.37,0,0.18,0.424264069,-1.923637796,03/31/2018,0
cust272,factor4,0.0205,492,0.1,0,0.18,0.424264069,-2.043530007,03/31/2018,0
cust273,factor4,0.036,394,0.49,0,0.18,0.424264069,-1.799118107,03/31/2018,0
cust274,factor4,0.0655,954,0.15,0,0.18,0.424264069,-1.510170202,03/31/2018,0
cust275,factor4,0.0143,55,0.73,0,0.18,0.424264069,-2.188956526,03/31/2018,0
cust276,factor4,0.0581,30,0.69,0,0.18,0.424264069,-1.570925305,03/31/2018,0
cust277,factor4,0.0406,561,0.83,0,0.18,0.424264069,-1.743765435,03/31/2018,0
cust278,factor4,0.0655,919,0.69,0,0.18,0.424264069,-1.510170202,03/31/2018,0
cust279,factor4,0.366,523,0.38,0,0.18,0.424264069,-0.342466301,03/31/2018,0
cust280,factor4,0.0155,857,0.13,0,0.18,0.424264069,-2.157072704,03/31/2018,0
cust281,factor4,0.0272,814,0.52,0,0.18,0.424264069,-1.923637796,03/31/2018,0
cust282,factor4,0.1346,423,0.67,0,0.18,0.424264069,-1.104906744,03/31/2018,0
cust283,factor4,0.0605,642,0.43,0,0.18,0.424264069,-1.550589875,03/31/2018,0
cust284,factor4,0.0251,153,0.3,0,0.18,0.424264069,-1.958255838,03/31/2018,0
cust285,factor4,0.0197,137,0.57,0,0.18,0.424264069,-2.059984737,03/31/2018,0
cust286,factor4,0.0138,587,0.59,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust287,factor4,0.3809,502,0.6,0,0.18,0.424264069,-0.303117917,03/31/2018,0
cust288,factor4,0.0476,911,0.3,0,0.18,0.424264069,-1.668583253,03/31/2018,0
cust289,factor1,0.1401,544,0.71,0,0.18,0.424264069,-1.079870166,03/31/2018,0
cust290,factor1,0.0272,416,0.66,0,0.18,0.424264069,-1.923637796,03/31/2018,0
cust291,factor1,0.4842,252,0.57,0,0.18,0.424264069,-0.039615086,03/31/2018,0
cust292,factor1,0.0332,590,0.67,0,0.18,0.424264069,-1.835713772,03/31/2018,0
cust293,factor1,0.1059,883,0.21,0,0.18,0.424264069,-1.248631187,03/31/2018,0
cust294,factor1,0.0155,692,0.19,0,0.18,0.424264069,-2.157072704,03/31/2018,0
cust295,factor1,0.0939,701,0.68,0,0.18,0.424264069,-1.317115238,03/31/2018,0
cust296,factor1,0.0319,616,0.59,0,0.18,0.424264069,-1.853574909,03/31/2018,0
cust297,factor1,0.1294,685,0.16,0,0.18,0.424264069,-1.129231948,03/31/2018,0
